(25,33,33,49,66)
(25,36,36,48,72)
(40,47,47,79,91)
(25,31,31,49,62)
(40,45,45,80,90)
(35,41,41,69,78)
(28,38,38,56,75)
(29,34,34,58,67)
(29,34,34,57,66)
(31,33,33,61,67)
(26,32,32,51,61)
(36,47,47,72,94)
(26,30,30,51,60)
(19,25,25,38,48)
(33,34,34,65,67)
(24,31,31,48,61)
(35,36,36,69,72)
(29,38,38,58,73)
(32,46,46,63,89)
(32,41,41,63,81)
(40,45,45,78,90)
(31,46,46,60,92)
(28,35,35,55,69)
(30,39,39,59,76)
(44,52,52,88,102)
(33,34,34,65,68)
(17,25,25,34,49)
(32,38,38,62,74)
(36,53,53,72,103)
(33,42,42,65,85)
(37,44,44,72,86)
(40,51,51,78,101)
(29,42,42,58,84)
(28,34,34,56,67)
(41,46,46,81,91)
(32,35,35,63,70)
(29,34,34,58,67)
(33,42,42,66,83)
(40,58,58,78,114)
(29,39,39,57,76)
(33,48,48,65,95)
(29,30,30,58,59)
(26,41,41,51,81)
(43,60,60,85,119)
(35,44,44,70,85)
(37,56,56,74,109)
(18,23,23,34,44)
(34,44,44,67,85)
(40,56,56,79,111)
(33,43,43,64,84)
(35,52,52,70,101)
(33,38,38,65,74)
(26,37,37,51,74)
(25,25,25,50,50)
(34,44,44,68,85)
(40,43,43,79,84)
(30,36,36,58,71)
(40,49,49,79,96)
(30,40,40,59,78)
(24,39,39,46,76)
(26,35,35,52,67)
(48,60,60,95,118)
(21,28,28,42,56)
(18,26,26,35,48)
(28,38,38,55,75)
(29,37,37,56,74)
(18,29,29,35,54)
(28,36,36,56,71)
(26,35,35,51,68)
(39,41,41,76,81)
(35,49,49,69,97)
(29,40,40,58,79)
(29,36,36,56,72)
(30,40,40,59,80)
(26,36,36,52,71)
(18,26,26,35,52)
(28,31,31,54,63)
(27,35,35,53,68)
(27,31,31,54,61)
(31,44,44,61,85)
(38,44,44,75,88)
(26,33,33,51,66)
(45,56,56,88,110)
(32,41,41,64,80)
(33,36,36,64,70)
(38,48,48,75,95)
(39,50,50,78,99)
(42,54,54,83,108)
(24,33,33,46,64)
(30,38,38,60,73)
(35,45,45,70,89)
(30,37,37,58,74)
(35,47,47,70,92)
(36,43,43,72,83)
(26,32,32,51,64)
(31,44,44,61,84)
(26,32,32,51,60)
(33,44,44,65,85)
(23,26,26,45,51)
(29,35,35,57,68)
(32,34,34,63,67)
(46,57,57,91,113)
(38,49,49,75,98)
(34,38,38,68,75)
(40,52,52,78,104)
(28,33,33,55,66)
(41,50,50,81,96)
(27,38,38,53,75)
(20,21,21,38,40)
(34,50,50,67,100)
(33,39,39,65,78)
(21,26,26,40,52)
(40,49,49,78,96)
(39,50,50,78,99)
(31,40,40,62,79)
(24,27,27,47,55)
(38,41,41,75,82)
(24,30,30,47,59)
(37,41,41,73,79)
(28,37,37,56,72)
(36,46,46,72,89)
(35,46,46,69,91)
(24,35,35,48,68)
(34,43,43,68,85)
(22,28,28,44,55)
(37,49,49,73,98)
(29,39,39,57,74)
(33,43,43,65,86)
(33,34,34,64,69)
(41,54,54,82,105)
(36,43,43,72,84)
(25,34,34,50,65)
(30,37,37,59,71)
(21,36,36,42,71)
(42,47,47,83,93)
(32,35,35,63,69)
(31,43,43,60,86)
(25,28,28,50,53)
(29,31,31,56,62)
(22,30,30,43,57)
(28,39,39,54,79)
(26,35,35,51,67)
(36,44,44,71,86)
(37,51,51,72,98)
(33,44,44,66,86)
(29,34,34,57,65)
(30,32,32,58,63)
(38,47,47,75,93)
(36,51,51,72,101)
(34,48,48,67,94)
(26,29,29,51,56)
(36,49,49,72,97)
(40,46,46,79,92)
(35,46,46,69,90)
(37,51,51,74,99)
(25,32,32,48,63)
(35,38,38,70,73)
(39,46,46,77,91)
(30,35,35,60,67)
(27,30,30,53,61)
(33,47,47,65,90)
(34,39,39,67,77)
(21,25,25,41,49)
(39,45,45,77,88)
(32,32,32,63,64)
(43,48,48,86,95)
(28,35,35,55,68)
(31,43,43,62,85)
(24,28,28,47,55)
(35,45,45,69,90)
(31,42,42,61,83)
(33,45,45,66,87)
(28,33,33,55,65)
(35,47,47,69,93)
(30,36,36,59,70)
(26,43,43,52,83)
(35,42,42,68,84)
(21,27,27,41,54)
(43,52,52,84,105)
(37,49,49,73,97)
(24,28,28,46,54)
(42,50,50,84,98)
(35,37,37,70,73)
(42,56,56,83,109)
(29,41,41,57,80)
(33,43,43,65,84)
(42,41,41,83,83)
(40,57,57,78,115)
(41,53,53,81,105)
(23,39,39,45,77)
(34,39,39,68,75)
(34,45,45,67,90)
(28,39,39,55,77)
(16,19,19,31,35)
(29,42,42,58,81)
(23,30,30,45,58)
(31,37,37,61,73)
(38,48,48,75,94)
(23,33,33,45,63)
(30,39,39,58,76)
(41,43,43,81,85)
(31,35,35,60,70)
(29,30,30,57,58)
(44,51,51,87,102)
(31,50,50,62,98)
(32,33,33,63,65)
(27,34,34,53,68)
(32,37,37,64,71)
(31,39,39,61,77)
(37,38,38,73,77)
(36,45,45,72,89)
(30,32,32,58,63)
(29,33,33,58,65)
(32,37,37,64,73)
(30,37,37,59,72)
(33,37,37,65,73)
(29,33,33,58,65)
(41,57,57,81,115)
(33,44,44,64,89)
(29,36,36,56,73)
(32,47,47,63,93)
(22,32,32,42,62)
(24,29,29,47,56)
(33,41,41,66,81)
(44,49,49,87,95)
(26,26,26,51,53)
(39,48,48,77,92)
(33,39,39,66,77)
(32,39,39,64,77)
(37,54,54,73,108)
(51,61,61,102,122)
(25,33,33,49,64)
(40,57,57,79,112)
(36,47,47,71,92)
(29,30,30,57,60)
(37,44,44,72,84)
(33,41,41,65,83)
(31,38,38,60,76)
(20,25,25,39,50)
(28,31,31,54,62)
(27,37,37,54,73)
(36,44,44,72,87)
(29,35,35,57,69)
(41,51,51,80,101)
(30,40,40,60,77)
(24,40,40,47,78)
(32,42,42,62,84)
(35,42,42,70,81)
(24,32,32,48,63)
(26,36,36,52,71)
(26,47,47,52,94)
(35,43,43,69,86)
(44,52,52,87,103)
(44,53,53,88,103)
(45,53,53,90,106)
(33,43,43,64,85)
(33,46,46,65,92)
(24,30,30,46,60)
(30,43,43,58,84)
(24,32,32,48,61)
(51,66,66,101,128)
(27,30,30,54,59)
(32,36,36,62,72)
(33,41,41,65,80)
(37,44,44,73,86)
(33,41,41,65,80)
(31,38,38,61,76)
(24,32,32,47,62)
(36,48,48,72,96)
(33,42,42,65,84)
(38,48,48,75,95)
(22,34,34,42,68)
(37,45,45,73,89)
(33,44,44,66,87)
(36,46,46,71,92)
(40,44,44,79,86)
(33,44,44,64,85)
(36,49,49,72,97)
(24,25,25,48,48)
(27,34,34,52,66)
(33,44,44,66,88)
(36,50,50,72,99)
(38,44,44,75,87)
(33,44,44,65,88)
(41,50,50,81,101)
(41,51,51,81,98)
(41,47,47,81,95)
(23,22,22,44,44)
(25,34,34,49,67)
(35,45,45,69,89)
(37,41,41,73,81)
(34,34,34,67,67)
(40,47,47,80,93)
(37,38,38,73,73)
(36,49,49,72,97)
(49,59,59,98,117)
(27,38,38,52,76)
(30,35,35,60,69)
(24,30,30,47,56)
(34,41,41,67,81)
(39,42,42,77,83)
(31,39,39,61,75)
(26,36,36,52,71)
(25,28,28,49,56)
(27,34,34,54,65)
(26,46,46,51,90)
(31,43,43,62,86)
(27,30,30,54,59)
(31,42,42,62,81)
(39,49,49,77,97)
(32,35,35,63,70)
(27,35,35,54,70)
(36,47,47,70,92)
(46,50,50,90,101)
(35,47,47,69,91)
(31,47,47,62,93)
(41,47,47,81,93)
(27,34,34,54,66)
(28,37,37,55,73)
(40,47,47,80,93)
(37,44,44,74,85)
(23,28,28,46,53)
(37,51,51,74,101)
(31,43,43,62,85)
(44,49,49,87,98)
(27,35,35,54,67)
(31,39,39,60,77)
(37,49,49,73,98)
(42,51,51,84,101)
(26,27,27,51,54)
(39,45,45,77,90)
(27,32,32,53,62)
(32,41,41,62,81)
(31,46,46,62,90)
(35,43,43,68,86)
(34,44,44,68,85)
(37,47,47,72,95)
(33,44,44,66,85)
(33,46,46,65,92)
(26,35,35,51,68)
(38,61,61,75,120)
(41,54,54,81,104)
(31,44,44,62,85)
(15,23,23,28,46)
(24,30,30,47,59)
(34,46,46,66,92)
(27,45,45,54,89)
(40,51,51,79,102)
(27,34,34,53,66)
(22,31,31,44,61)
(35,49,49,70,97)
(32,44,44,62,87)
(33,42,42,65,83)
(30,35,35,59,69)
(50,56,56,99,112)
(34,42,42,67,85)
(32,39,39,64,75)
(24,28,28,46,56)
(35,49,49,69,96)
(23,36,36,46,71)
(35,52,52,69,104)
(33,44,44,64,86)
(51,70,70,101,140)
(41,54,54,81,108)
(43,56,56,86,109)
(31,39,39,61,76)
(42,55,55,83,109)
(32,40,40,62,79)
(34,47,47,66,91)
(30,45,45,59,87)
(29,44,44,57,86)
(29,41,41,56,83)
(24,39,39,47,74)
(35,49,49,68,97)
(23,29,29,45,57)
(23,30,30,45,61)
(27,34,34,52,66)
(29,38,38,58,75)
(45,46,46,89,91)
(45,70,70,90,138)
(31,46,46,60,90)
(25,42,42,50,81)
(34,40,40,68,79)
(37,48,48,73,96)
(38,46,46,76,91)
(32,43,43,63,83)
(26,32,32,51,61)
(33,47,47,66,93)
(33,38,38,65,73)
(41,56,56,81,112)
(28,34,34,55,67)
(31,36,36,61,69)
(23,33,33,45,64)
(48,61,61,96,121)
(28,32,32,54,64)
(35,42,42,68,84)
(30,42,42,58,85)
(31,43,43,62,83)
(46,55,55,91,109)
(39,42,42,77,83)
(30,34,34,58,66)
(39,50,50,78,99)
(39,48,48,78,93)
(34,41,41,68,79)
(20,27,27,38,50)
(36,41,41,70,82)
(31,38,38,60,76)
(29,37,37,58,73)
(44,51,51,87,101)
(33,47,47,65,91)
(33,34,34,65,69)
(25,41,41,49,80)
(32,39,39,62,78)
(28,37,37,54,75)
(34,41,41,68,82)
(26,42,42,51,83)
(39,44,44,77,88)
(31,38,38,62,75)
(37,44,44,72,88)
(55,62,62,109,123)
(35,49,49,69,98)
(26,34,34,52,66)
(25,34,34,50,68)
(37,47,47,72,93)
(34,48,48,67,96)
(42,45,45,84,88)
(29,33,33,58,66)
(39,47,47,77,92)
(31,39,39,61,77)
(28,37,37,55,73)
(36,41,41,71,81)
(40,55,55,79,110)
(40,50,50,80,97)
(31,46,46,61,89)
(33,40,40,64,78)
(27,38,38,53,74)
(31,46,46,62,92)
(44,53,53,88,105)
(42,49,49,84,95)
(26,41,41,51,82)
(20,34,34,39,65)
(40,55,55,80,107)
(39,57,57,78,111)
(32,47,47,62,92)
(38,40,40,76,79)
(30,45,45,58,89)
(34,52,52,66,102)
(42,44,44,84,87)
(31,36,36,62,71)
(33,44,44,65,85)
(30,41,41,58,82)
(31,39,39,60,76)
(37,38,38,74,75)
(38,49,49,75,97)
(37,37,37,72,73)
(27,41,41,54,82)
(36,46,46,71,90)
(39,49,49,78,97)
(26,39,39,51,77)
(40,45,45,78,90)
(35,48,48,70,95)
(40,43,43,78,84)
(34,45,45,67,89)
(42,55,55,83,106)
(36,37,37,72,73)
(21,32,32,40,60)
(32,37,37,63,73)
(32,46,46,63,92)
(33,40,40,66,79)
(31,41,41,61,82)
(48,58,58,94,114)
(40,48,48,78,94)
(25,31,31,49,61)
(37,42,42,73,81)
(29,39,39,56,78)
(34,41,41,67,82)
(38,41,41,75,81)
(27,34,34,53,68)
(36,56,56,71,110)
(39,47,47,76,92)
(32,32,32,63,64)
(39,51,51,77,102)
(39,49,49,77,98)
(41,49,49,81,97)
(30,38,38,58,73)
(29,42,42,56,82)
(28,39,39,54,76)
(30,37,37,60,71)
(32,41,41,63,81)
(49,59,59,97,116)
(37,49,49,72,96)
(24,33,33,47,63)
(37,52,52,73,100)
(33,41,41,66,81)
(35,44,44,70,85)
(34,35,35,66,68)
(26,35,35,52,67)
(41,52,52,82,101)
(36,43,43,70,86)
(41,56,56,81,111)
(50,61,61,100,119)
(35,44,44,70,87)
(24,37,37,48,71)
(41,53,53,80,105)
(43,52,52,84,104)
(29,33,33,56,66)
(39,47,47,76,92)
(47,51,51,92,99)
(29,32,32,56,61)
(39,45,45,77,88)
(29,40,40,58,77)
(41,54,54,82,108)
(45,59,59,89,118)
(30,35,35,59,70)
(38,56,56,75,110)
(31,34,34,60,65)
(33,35,35,65,71)
(37,45,45,73,89)
(32,46,46,62,92)
(37,43,43,73,85)
(40,45,45,78,90)
(40,48,48,78,96)
(30,35,35,58,70)
(30,30,30,58,61)
(31,44,44,61,84)
(37,44,44,74,87)
(33,52,52,66,103)
(48,64,64,94,126)
(20,23,23,39,44)
(44,55,55,87,109)
(46,53,53,92,105)
(40,55,55,80,107)
(36,41,41,71,79)
(40,49,49,80,95)
(33,41,41,65,80)
(28,33,33,56,65)
(43,60,60,84,120)
(36,47,47,71,91)
(29,45,45,57,89)
(40,52,52,80,101)
(39,45,45,78,90)
(38,52,52,76,101)
(28,35,35,54,66)
(34,44,44,68,87)
(24,26,26,46,51)
(33,34,34,64,67)
(30,35,35,59,70)
(40,41,41,79,82)
(36,40,40,72,79)
(43,53,53,85,104)
(31,35,35,61,71)
(46,61,61,91,121)
(33,34,34,65,69)
(32,47,47,63,92)
(33,36,36,66,69)
(31,36,36,61,71)
(29,46,46,56,91)
(36,43,43,72,85)
(35,38,38,70,76)
(37,38,38,73,75)
(38,52,52,74,104)
(24,32,32,48,61)
(33,38,38,65,75)
(45,59,59,89,118)
(27,30,30,54,59)
(34,52,52,68,103)
(40,42,42,78,83)
(45,60,60,90,119)
(38,41,41,75,80)
(33,44,44,64,87)
(37,49,49,73,96)
(27,30,30,53,59)
(43,55,55,85,108)
(32,37,37,64,72)
(39,57,57,77,114)
(38,44,44,76,85)
(51,54,54,101,106)
(37,44,44,73,86)
(33,44,44,65,89)
(40,47,47,80,93)
(40,47,47,78,90)
(37,49,49,73,95)
(36,47,47,72,91)
(36,42,42,71,84)
(30,42,42,60,82)
(39,51,51,77,101)
(37,50,50,73,96)
(42,65,65,83,128)
(28,32,32,56,61)
(40,50,50,79,98)
(29,45,45,57,87)
(41,50,50,81,97)
(42,54,54,84,107)
(49,54,54,96,109)
(31,42,42,61,84)
(35,42,42,69,82)
(32,37,37,64,73)
(43,45,45,86,89)
(41,52,52,82,102)
(34,49,49,68,95)
(40,53,53,78,102)
(30,44,44,58,86)
(34,45,45,68,90)
(33,46,46,64,90)
(43,60,60,86,117)
(44,54,54,88,107)
(29,38,38,58,73)
(32,38,38,63,76)
(35,38,38,69,76)
(30,41,41,58,80)
(27,43,43,53,84)
(42,50,50,83,96)
(37,46,46,73,91)
(29,39,39,56,76)
(50,65,65,99,130)
(27,35,35,53,69)
(29,34,34,56,67)
(37,44,44,72,84)
(39,52,52,77,104)
(50,66,66,100,131)
(35,40,40,69,79)
(36,52,52,71,102)
(30,47,47,59,90)
(33,43,43,64,85)
(32,42,42,63,84)
(38,51,51,76,99)
(24,30,30,47,60)
(34,46,46,67,90)
(33,47,47,65,91)
(50,69,69,100,137)
(29,45,45,58,88)
(34,38,38,67,73)
(44,50,50,87,99)
(30,50,50,59,99)
(32,42,42,63,82)
(40,50,50,79,99)
(44,53,53,88,103)
(57,66,66,113,129)
(38,49,49,74,96)
(39,52,52,77,103)
(46,50,50,91,97)
(44,52,52,87,102)
(29,41,41,56,81)
(47,61,61,93,120)
(34,47,47,68,94)
(41,59,59,81,118)
(33,41,41,64,80)
(36,43,43,70,86)
(31,35,35,61,70)
(38,49,49,75,98)
(30,40,40,60,78)
(31,39,39,60,76)
(33,55,55,64,110)
(33,37,37,66,73)
(38,45,45,74,90)
(39,46,46,78,91)
(29,41,41,57,82)
(42,45,45,83,88)
(33,50,50,66,97)
(24,37,37,48,73)
(24,32,32,47,64)
(31,42,42,62,83)
(33,44,44,65,87)
(36,42,42,70,84)
(36,43,43,71,85)
(33,45,45,65,91)
(27,44,44,52,88)
(42,52,52,83,103)
(35,35,35,69,70)
(40,47,47,80,91)
(43,43,43,85,85)
(42,46,46,83,90)
(44,57,57,88,113)
(39,48,48,77,94)
(58,71,71,115,140)
(45,55,55,88,110)
(32,37,37,62,75)
(30,34,34,59,68)
(32,43,43,63,83)
(42,50,50,83,99)
(35,44,44,70,86)
(35,42,42,69,83)
(33,36,36,65,71)
(36,50,50,71,98)
(34,42,42,68,82)
(29,37,37,58,73)
(44,58,58,88,115)
(25,27,27,48,54)
(48,57,57,94,115)
(52,65,65,103,128)
(35,47,47,68,92)
(40,47,47,78,92)
(31,42,42,62,81)
(24,29,29,47,58)
(43,59,59,84,116)
(34,49,49,67,98)
(39,48,48,78,96)
(34,49,49,67,96)
(38,45,45,75,88)
(35,41,41,70,82)
(39,38,38,77,77)
(30,42,42,59,80)
(46,51,51,91,101)
(27,34,34,53,67)
(39,51,51,77,102)
(39,46,46,78,92)
(35,39,39,68,76)
(38,48,48,76,93)
(36,43,43,71,84)
(36,42,42,71,83)
(27,43,43,53,84)
(23,33,33,44,62)
(35,46,46,69,89)
(37,46,46,73,92)
(30,37,37,60,74)
(30,32,32,58,63)
(48,64,64,95,124)
(46,51,51,92,101)
(48,54,54,95,108)
(40,57,57,78,112)
(45,55,55,90,109)
(30,43,43,60,83)
(46,50,50,91,99)
(46,58,58,91,114)
(36,45,45,72,89)
(42,50,50,83,100)
(41,53,53,81,106)
(33,39,39,65,78)
(29,39,39,57,76)
(47,66,66,93,130)
(39,46,46,77,90)
(31,40,40,62,79)
(20,29,29,40,58)
(39,53,53,77,105)
(27,45,45,53,88)
(38,42,42,76,81)
(45,49,49,90,95)
(35,45,45,69,89)
(28,31,31,54,62)
(22,32,32,44,62)
(48,53,53,95,105)
(47,57,57,92,112)
(43,55,55,86,110)
(34,40,40,68,78)
(31,36,36,61,71)
(36,47,47,70,94)
(36,52,52,71,104)
(33,35,35,64,68)
(47,50,50,93,100)
(31,42,42,61,83)
(40,56,56,78,110)
(39,53,53,77,106)
(39,56,56,77,111)
(35,45,45,68,86)
(28,39,39,55,76)
(25,47,47,50,91)
(43,59,59,86,115)
(38,45,45,75,88)
(39,52,52,78,103)
(33,47,47,66,94)
(41,47,47,81,93)
(37,45,45,73,90)
(41,46,46,80,92)
(39,48,48,76,94)
(24,33,33,47,63)
(36,45,45,71,88)
(31,37,37,62,73)
(29,41,41,56,78)
(45,53,53,89,106)
(29,42,42,56,84)
(45,54,54,89,108)
(40,40,40,80,80)
(42,50,50,84,97)
(41,49,49,82,98)
(36,50,50,71,97)
(40,50,50,79,98)
(36,37,37,70,73)
(35,45,45,69,88)
(39,43,43,77,82)
(41,56,56,81,112)
(48,66,66,95,128)
(43,54,54,85,108)
(28,40,40,56,77)
(34,45,45,67,88)
(44,58,58,88,113)
(32,41,41,62,81)
(37,44,44,72,89)
(44,50,50,87,97)
(35,51,51,69,101)
(28,38,38,56,75)
(28,47,47,54,93)
(30,43,43,59,83)
(50,51,51,100,100)
(38,38,38,75,75)
(25,38,38,49,75)
(39,48,48,76,94)
(36,48,48,71,95)
(35,51,51,68,102)
(36,44,44,71,86)
(29,33,33,58,63)
(48,54,54,95,108)
(41,50,50,81,100)
(29,34,34,57,67)
(47,55,55,94,109)
(38,48,48,74,95)
(48,61,61,96,119)
(40,51,51,79,100)
(27,33,33,53,63)
(35,36,36,69,69)
(35,41,41,70,79)
(42,43,43,82,86)
(42,51,51,82,103)
(46,53,53,91,104)
(49,58,58,97,115)
(58,76,76,115,150)
(35,46,46,69,91)
(40,59,59,79,114)
(47,53,53,93,104)
(42,54,54,83,107)
(39,48,48,77,95)
(45,50,50,88,100)
(39,56,56,77,110)
(44,59,59,87,114)
(33,37,37,65,72)
(37,42,42,74,81)
(53,65,65,105,128)
(48,51,51,94,102)
(34,44,44,68,85)
(42,48,48,84,93)
(38,51,51,76,102)
(41,51,51,81,102)
(31,42,42,62,81)
(40,55,55,79,107)
(30,39,39,58,76)
(35,45,45,69,90)
(31,36,36,62,71)
(31,51,51,62,99)
(40,46,46,80,89)
(35,45,45,68,91)
(38,49,49,74,94)
(35,45,45,70,90)
(41,48,48,82,93)
(33,36,36,64,72)
(46,57,57,92,113)
(38,45,45,76,89)
(30,38,38,59,75)
(45,46,46,89,92)
(49,62,62,97,123)
(44,53,53,87,104)
(42,57,57,83,112)
(52,52,52,102,102)
(31,49,49,61,97)
(40,46,46,80,92)
(37,48,48,73,95)
(37,54,54,74,107)
(42,61,61,83,121)
(36,47,47,72,93)
(38,42,42,75,83)
(29,40,40,57,79)
(37,40,40,74,79)
(39,43,43,77,85)
(37,44,44,74,87)
(23,32,32,45,64)
(40,43,43,79,85)
(47,64,64,93,125)
(49,67,67,98,133)
(38,38,38,75,76)
(40,43,43,79,84)
(40,46,46,79,91)
(48,55,55,95,109)
(23,33,33,45,62)
(38,53,53,76,106)
(23,39,39,45,76)
(39,47,47,77,93)
(39,43,43,77,87)
(29,35,35,57,70)
(34,44,44,67,84)
(42,53,53,84,105)
(46,60,60,90,120)
(49,62,62,97,121)
(28,36,36,56,70)
(37,48,48,72,92)
(38,49,49,74,97)
(46,58,58,90,116)
(43,54,54,86,105)
(31,38,38,62,73)
(31,38,38,62,75)
(44,51,51,87,101)
(37,49,49,74,97)
(36,50,50,71,97)
(47,58,58,94,113)
(50,56,56,100,112)
(41,46,46,81,90)
(40,50,50,79,100)
(41,48,48,81,96)
(48,59,59,96,115)
(66,79,79,132,155)
(33,45,45,65,88)
(40,47,47,79,95)
(39,43,43,76,84)
(28,44,44,54,87)
(30,41,41,59,80)
(26,34,34,52,67)
(38,51,51,75,102)
(36,44,44,71,88)
(26,30,30,52,59)
(44,48,48,87,96)
(41,49,49,81,97)
(29,38,38,56,76)
(49,65,65,96,128)
(37,45,45,74,87)
(49,61,61,97,121)
(41,55,55,82,108)
(36,39,39,71,75)
(49,52,52,97,103)
(40,53,53,79,106)
(42,57,57,83,113)
(43,60,60,86,119)
(42,56,56,84,111)
(45,59,59,90,117)
(44,57,57,88,111)
(40,54,54,80,107)
(41,53,53,81,107)
(43,61,61,84,118)
(37,51,51,73,99)
(36,49,49,71,97)
(45,47,47,89,93)
(34,40,40,67,79)
(45,53,53,88,106)
(40,44,44,80,86)
(30,42,42,59,81)
(34,42,42,66,85)
(28,34,34,56,67)
(41,47,47,81,94)
(31,41,41,62,80)
(37,41,41,74,79)
(49,64,64,98,127)
(41,51,51,81,101)
(45,62,62,88,125)
(40,46,46,79,89)
(54,64,64,107,128)
(50,57,57,100,111)
(47,56,56,93,113)
(26,37,37,51,74)
(34,44,44,66,86)
(46,57,57,91,113)
(27,29,29,52,57)
(29,43,43,57,86)
(39,53,53,78,105)
(40,42,42,79,82)
(35,49,49,70,95)
(46,56,56,91,109)
(32,37,37,63,70)
(40,48,48,79,96)
(33,44,44,64,89)
(54,64,64,108,125)
(31,42,42,60,84)
(31,41,41,61,79)
(40,54,54,79,106)
(42,60,60,82,121)
(50,63,63,99,126)
(41,48,48,80,96)
(40,51,51,80,101)
(43,47,47,85,94)
(43,55,55,84,108)
(34,60,60,67,118)
(43,49,49,85,96)
(31,44,44,61,85)
(58,63,63,116,125)
(42,52,52,82,102)
(40,55,55,79,109)
(38,46,46,76,91)
(27,40,40,54,77)
(44,60,60,88,119)
(50,65,65,99,128)
(50,58,58,99,116)
(37,51,51,72,100)
(38,45,45,75,88)
(31,42,42,62,81)
(38,40,40,75,78)
(41,52,52,81,101)
(39,53,53,77,105)
(46,61,61,90,120)
(31,43,43,62,83)
(37,52,52,74,103)
(31,42,42,61,81)
(42,58,58,83,114)
(32,61,61,62,120)
(29,35,35,56,68)
(47,55,55,94,110)
(33,43,43,64,84)
(21,26,26,41,53)
(41,55,55,81,108)
(39,61,61,77,121)
(46,62,62,92,123)
(47,53,53,93,106)
(41,42,42,81,82)
(39,48,48,76,96)
(28,33,33,54,67)
(41,48,48,82,93)
(40,45,45,80,87)
(35,39,39,68,78)
(24,34,34,47,68)
(36,45,45,72,89)
(39,54,54,76,109)
(39,48,48,77,95)
(39,41,41,77,81)
(38,47,47,75,91)
(45,49,49,89,97)
(47,51,51,92,100)
(40,51,51,79,102)
(31,38,38,62,73)
(38,51,51,75,98)
(36,48,48,70,92)
(46,51,51,92,99)
(27,35,35,54,68)
(43,50,50,84,100)
(52,68,68,104,133)
(38,45,45,74,88)
(36,42,42,71,84)
(41,49,49,81,95)
(42,54,54,84,107)
(34,43,43,66,86)
(40,60,60,79,119)
(48,60,60,94,120)
(35,52,52,70,103)
(48,71,71,96,139)
(47,61,61,93,122)
(37,47,47,73,92)
(33,43,43,65,84)
(31,41,41,61,82)
(25,34,34,49,66)
(47,51,51,93,101)
(31,35,35,61,70)
(49,72,72,97,145)
(23,24,24,45,48)
(40,57,57,79,112)
(46,67,67,90,133)
(47,58,58,93,114)
(32,40,40,64,77)
(48,63,63,94,124)
(31,37,37,62,73)
(22,34,34,43,66)
(34,45,45,67,87)
(32,42,42,64,82)
(27,37,37,52,75)
(35,44,44,69,85)
(49,50,50,97,99)
(39,43,43,76,87)
(39,42,42,77,83)
(39,42,42,77,84)
(48,62,62,96,121)
(56,79,79,110,156)
(37,45,45,74,87)
(38,55,55,75,110)
(42,53,53,83,104)
(46,52,52,91,103)
(37,40,40,74,80)
(36,44,44,70,88)
(51,61,61,100,120)
(36,48,48,72,94)
(46,57,57,90,112)
(50,60,60,100,117)
(34,48,48,66,96)
(31,53,53,60,103)
(32,40,40,64,79)
(41,45,45,81,87)
(38,51,51,75,102)
(44,48,48,86,95)
(33,43,43,65,84)
(40,52,52,79,102)
(42,45,45,82,90)
(30,48,48,59,94)
(57,64,64,112,129)
(40,49,49,80,95)
(42,47,47,82,92)
(32,39,39,63,76)
(49,54,54,96,107)
(23,32,32,44,64)
(50,60,60,99,118)
(31,40,40,62,80)
(50,59,59,99,117)
(47,54,54,94,105)
(54,76,76,107,152)
(43,51,51,86,99)
(40,45,45,79,89)
(30,39,39,59,78)
(34,44,44,67,87)
(37,38,38,73,73)
(46,53,53,90,107)
(50,56,56,99,110)
(40,49,49,78,97)
(27,45,45,53,90)
(46,56,56,92,111)
(36,40,40,71,79)
(44,54,54,87,106)
(44,56,56,86,108)
(42,58,58,83,112)
(43,51,51,85,98)
(34,39,39,68,75)
(42,51,51,83,100)
(47,55,55,93,107)
(34,45,45,67,90)
(40,59,59,79,118)
(36,42,42,70,85)
(46,58,58,92,113)
(32,41,41,63,79)
(38,52,52,74,104)
(37,48,48,74,95)
(58,75,75,114,148)
(38,41,41,75,82)
(33,48,48,66,93)
(22,29,29,43,57)
(53,64,64,106,125)
(41,54,54,81,108)
(38,52,52,75,103)
(38,49,49,75,97)
(40,47,47,80,93)
(33,40,40,66,79)
(38,59,59,76,117)
(39,58,58,78,113)
(45,54,54,88,109)
(30,47,47,58,95)
(48,56,56,96,111)
(30,42,42,58,83)
(38,54,54,75,108)
(51,62,62,102,123)
(36,39,39,71,79)
(38,43,43,74,84)
(38,44,44,75,88)
(41,45,45,82,89)
(39,47,47,77,93)
(40,55,55,80,109)
(39,46,46,77,93)
(46,53,53,91,105)
(39,46,46,77,90)
(48,50,50,94,100)
(46,58,58,91,116)
(32,43,43,63,86)
(32,43,43,63,84)
(35,46,46,68,90)
(24,32,32,47,64)
(30,34,34,58,68)
(33,37,37,66,73)
(39,54,54,78,107)
(35,43,43,68,87)
(33,44,44,64,86)
(39,47,47,77,94)
(46,52,52,92,103)
(38,47,47,76,93)
(25,32,32,50,61)
(44,50,50,87,100)
(34,47,47,67,94)
(43,54,54,86,107)
(33,47,47,66,91)
(40,45,45,78,88)
(50,55,55,100,107)
(30,41,41,60,81)
(32,40,40,63,79)
(37,45,45,73,87)
(55,66,66,109,130)
(40,50,50,79,100)
(41,44,44,80,89)
(43,55,55,85,110)
(36,41,41,70,83)
(37,50,50,74,100)
