((9,[[(2,-6),(6,8),(5,-1),(-15,-11)],[(-8,4),(6,-6),(8,-14),(6,-8)],[(4,18),(-1,7),(9,0),(-4,5)],[(-6,4),(11,13),(-12,-1),(5,0)]]),11,11,18,21)
((8,[[(-2,2),(2,-4),(-7,11),(-7,3)],[(6,-6),(8,0),(2,-4),(-6,8)],[(12,0),(-7,-1),(-7,0),(3,2)],[(-4,-4),(-11,-1),(1,-4),(-9,2)]]),11,11,16,21)
((13,[[(6,-33),(-19,30),(57,-27),(-42,8)],[(1,44),(52,-19),(25,-25),(-28,-34)],[(-61,-22),(-18,-25),(-23,3),(-40,-30)],[(-5,30),(-54,-1),(5,-49),(32,-30)]]),13,13,25,25)
((7,[[(0,-1),(5,-4),(0,5),(5,6)],[(-7,-1),(-1,-5),(-7,-1),(-1,-1)],[(3,0),(4,-5),(1,4),(-6,-5)],[(-8,2),(4,2),(6,0),(-2,0)]]),10,10,13,18)
((9,[[(-2,4),(11,13),(7,6),(9,6)],[(-4,6),(7,-9),(-10,15),(-2,1)],[(8,6),(-7,5),(-8,3),(12,-11)],[(12,14),(3,3),(-2,-5),(-10,5)]]),10,10,17,17)
((12,[[(2,28),(-19,-1),(-8,-20),(9,-49)],[(-21,33),(22,5),(-22,-30),(-12,23)],[(-14,-18),(-40,18),(-36,-4),(12,14)],[(-23,-27),(25,-26),(-30,6),(-5,-24)]]),14,14,24,25)
((11,[[(0,-17),(14,4),(-25,9),(0,29)],[(8,-8),(-6,34),(10,-6),(24,4)],[(-31,18),(4,6),(5,-19),(-1,18)],[(11,-15),(4,-24),(12,-26),(13,11)]]),17,17,22,33)
((11,[[(6,-11),(-1,34),(8,6),(3,25)],[(6,5),(-21,-2),(-16,-6),(35,5)],[(1,-42),(-6,-15),(-2,4),(1,1)],[(-8,-1),(13,4),(-40,6),(-9,9)]]),18,18,21,34)
((9,[[(-8,-10),(5,-9),(0,-8),(-3,13)],[(-1,17),(1,0),(10,-6),(-6,7)],[(-2,-2),(6,-4),(12,-8),(12,-10)],[(-5,5),(17,8),(-10,-2),(2,-1)]]),14,14,18,26)
((6,[[(-4,4),(2,2),(0,2),(-4,-2)],[(1,-1),(4,-4),(2,-1),(0,-5)],[(-1,3),(0,-4),(-5,2),(3,0)],[(-2,-4),(2,-2),(1,5),(-1,3)]]),8,8,12,16)
((12,[[(-17,29),(-7,-12),(1,-40),(-4,34)],[(15,37),(13,32),(5,20),(-28,10)],[(-19,5),(-10,-19),(2,45),(14,32)],[(-5,31),(32,-35),(-4,5),(6,-28)]]),14,14,23,27)
((12,[[(6,2),(35,-2),(-49,-19),(-1,8)],[(46,6),(14,-1),(11,-1),(28,-29)],[(30,10),(-25,30),(-21,17),(-29,0)],[(-2,30),(32,-11),(19,11),(-38,-11)]]),12,12,23,24)
((10,[[(-2,-4),(-11,-10),(3,13),(-22,11)],[(11,7),(23,7),(11,5),(-9,7)],[(14,10),(-11,2),(3,-21),(-12,-3)],[(3,23),(0,-10),(-15,5),(6,10)]]),18,18,20,35)
((4,[[(1,3),(-1,-1),(2,0),(0,0)],[(-1,0),(1,0),(1,-2),(3,0)],[(-1,0),(-1,-2),(-1,-2),(-1,2)],[(-2,0),(-2,2),(1,-1),(-1,-1)]]),5,5,7,11)
((10,[[(12,0),(-6,-12),(14,2),(10,-20)],[(-20,2),(-9,-6),(19,9),(-5,6)],[(-18,-10),(-5,1),(-8,-10),(19,-7)],[(-4,6),(5,-26),(-7,-13),(-7,2)]]),13,13,20,25)
((6,[[(-1,2),(3,-2),(-2,-4),(1,-5)],[(0,-5),(0,3),(0,2),(-1,-5)],[(2,1),(6,1),(-2,4),(1,1)],[(5,2),(1,2),(4,-2),(-3,-1)]]),8,8,11,15)
((10,[[(6,-20),(-2,8),(-18,-4),(-12,-6)],[(-15,-15),(-1,3),(13,-19),(5,3)],[(4,5),(10,29),(4,1),(5,0)],[(-4,-9),(-2,-1),(-4,11),(23,-16)]]),11,11,19,19)
((4,[[(0,-1),(3,2),(0,-1),(1,0)],[(1,2),(0,-1),(1,-2),(2,1)],[(2,1),(1,0),(0,3),(1,0)],[(2,1),(1,0),(0,-1),(-3,0)]]),4,4,6,7)
((17,[[(-115,44),(15,122),(194,-231),(-78,-61)],[(-141,240),(-151,-102),(-14,79),(-118,5)],[(46,87),(-88,-135),(17,-128),(259,-108)],[(157,64),(167,-170),(126,33),(-122,-117)]]),18,18,32,34)
((2,[[(-1,0),(1,0),(1,0),(-1,0)],[(0,1),(-1,0),(0,1),(-1,0)],[(0,0),(1,0),(-1,1),(0,1)],[(-1,1),(0,1),(0,0),(1,0)]]),3,3,4,4)
((6,[[(4,4),(0,-4),(0,0),(4,0)],[(-3,0),(3,-2),(-1,2),(1,-6)],[(3,1),(3,1),(-5,-3),(-3,-1)],[(-2,-3),(0,-5),(0,-5),(0,1)]]),7,7,11,12)
((9,[[(-7,2),(9,8),(12,8),(-5,9)],[(4,1),(-10,-3),(4,-8),(-15,9)],[(-11,-5),(-13,-7),(8,4),(8,2)],[(-14,10),(2,-6),(-12,0),(-4,4)]]),14,14,18,25)
((17,[[(-58,-192),(30,-233),(-55,-19),(-138,-115)],[(-184,-130),(101,-22),(187,25),(151,106)],[(-64,10),(143,114),(21,-209),(-203,90)],[(-186,-36),(72,163),(-201,87),(36,-119)]]),19,19,33,37)
((12,[[(-20,19),(30,-14),(-25,-22),(-17,29)],[(-15,-12),(-10,-26),(6,35),(-41,3)],[(-45,26),(-2,-10),(8,5),(19,-29)],[(-12,-11),(-46,-2),(-31,-26),(-7,-5)]]),12,12,23,23)
((15,[[(104,-54),(-53,-9),(124,-4),(-23,-15)],[(100,-72),(-14,-18),(-120,24),(-18,42)],[(31,33),(-82,69),(-16,-20),(136,9)],[(-41,-11),(-112,-73),(-40,-12),(-18,-105)]]),18,18,30,34)
((10,[[(4,-8),(2,-16),(7,-23),(-9,-5)],[(18,-18),(-11,-5),(4,13),(-3,6)],[(-6,-10),(5,3),(-8,9),(-15,-22)],[(12,-4),(10,22),(-4,-10),(-10,8)]]),14,14,20,26)
((7,[[(-2,-5),(1,-2),(-2,5),(-7,4)],[(4,-1),(1,0),(0,9),(5,-2)],[(-6,3),(5,-6),(-2,1),(1,-4)],[(-1,-6),(-6,-5),(-3,-2),(4,-1)]]),9,9,12,16)
((10,[[(-23,5),(2,-4),(-2,1),(18,11)],[(5,-11),(6,-4),(22,-11),(14,-5)],[(1,5),(-2,28),(0,-13),(4,5)],[(-17,3),(10,8),(14,7),(-14,-11)]]),15,15,19,30)
((10,[[(-7,-7),(3,-24),(-17,4),(0,-6)],[(-13,-13),(1,8),(5,-4),(-16,-18)],[(-2,10),(-12,10),(-20,-14),(4,-8)],[(22,0),(-7,-9),(1,-9),(-18,-2)]]),10,10,20,20)
((5,[[(3,0),(-1,2),(1,-2),(3,-2)],[(-3,0),(-3,2),(-1,2),(1,-2)],[(-1,2),(3,0),(-3,0),(3,0)],[(-3,0),(1,-2),(3,-2),(1,-2)]]),3,3,8,8)
((8,[[(8,8),(8,-8),(0,0),(0,0)],[(-7,5),(-5,-7),(1,7),(3,7)],[(1,6),(-6,1),(0,-3),(-13,2)],[(1,4),(-4,1),(-14,1),(3,-4)]]),7,7,15,15)
((7,[[(-2,-1),(-4,-2),(-2,-3),(-9,-3)],[(-1,5),(6,6),(-3,-1),(-2,-4)],[(2,-8),(4,4),(2,-4),(-2,2)],[(5,-2),(-2,0),(-9,-2),(3,-1)]]),10,10,14,18)
((8,[[(14,-3),(-1,0),(4,3),(-3,4)],[(0,1),(7,-6),(6,-9),(-7,-2)],[(-3,0),(-6,-11),(7,6),(2,-1)],[(5,-4),(-2,-3),(-5,-2),(2,-13)]]),9,9,14,18)
((10,[[(-6,3),(2,-15),(-11,4),(-17,18)],[(4,22),(-2,-6),(-16,4),(4,-14)],[(-15,5),(3,21),(-3,17),(-5,1)],[(-2,15),(-16,7),(11,-14),(-13,2)]]),17,17,19,33)
((9,[[(0,2),(-14,16),(6,4),(0,2)],[(-3,11),(3,1),(-3,11),(11,-11)],[(5,2),(-3,6),(-17,-6),(-7,-8)],[(-18,5),(2,1),(2,-1),(-12,-3)]]),13,13,17,26)
((16,[[(-134,24),(-28,86),(-68,-46),(50,-172)],[(101,36),(-134,19),(118,97),(17,-110)],[(-173,-49),(-55,-81),(91,61),(-107,13)],[(-24,-51),(-67,158),(-81,130),(-6,97)]]),17,17,31,33)
((8,[[(-3,2),(12,-7),(6,3),(2,1)],[(-1,0),(-2,-5),(-8,5),(4,11)],[(-11,-6),(0,-3),(-6,-1),(2,-7)],[(7,-6),(0,-5),(-2,9),(-6,-5)]]),10,10,14,19)
((8,[[(5,1),(-7,-5),(-11,5),(-1,-3)],[(-4,-8),(-8,4),(-4,-8),(0,4)],[(-1,2),(-2,5),(1,-4),(-6,-13)],[(1,12),(-8,3),(3,-2),(0,5)]]),7,7,15,15)
((12,[[(29,29),(-4,10),(5,5),(-22,-42)],[(-15,-6),(9,-31),(-23,42),(-20,-10)],[(17,-42),(-27,-11),(9,6),(20,-26)],[(6,-8),(18,42),(6,40),(16,4)]]),14,14,24,28)
((9,[[(9,7),(-1,9),(2,-2),(6,-16)],[(5,8),(7,-4),(-18,-4),(3,3)],[(-12,12),(4,-4),(0,8),(-8,-8)],[(-1,2),(-3,18),(-6,8),(-5,7)]]),12,12,18,20)
((10,[[(-5,15),(-6,-16),(11,-10),(15,6)],[(3,-21),(6,-4),(-7,-4),(21,4)],[(16,-2),(2,-6),(17,17),(5,-11)],[(8,0),(8,-24),(-12,-4),(-12,-4)]]),11,11,20,20)
((12,[[(14,-29),(-10,-19),(2,-29),(-32,-27)],[(-16,1),(28,-41),(-20,-23),(18,11)],[(23,-41),(5,13),(-29,11),(27,-1)],[(4,-24),(-20,-24),(36,8),(12,32)]]),15,15,23,28)
((14,[[(12,25),(-53,2),(-79,44),(20,65)],[(72,43),(-39,58),(19,-64),(0,3)],[(-17,70),(76,47),(-2,25),(-41,30)],[(-48,-33),(5,26),(39,-40),(40,87)]]),15,15,26,29)
((8,[[(-4,0),(7,-1),(10,-3),(0,9)],[(-6,6),(8,-4),(-6,8),(2,0)],[(-8,8),(-3,1),(2,-5),(-8,-5)],[(2,-6),(4,-10),(-3,-3),(-9,-1)]]),13,13,16,23)
((8,[[(-3,0),(-8,-2),(-9,-4),(1,9)],[(-3,8),(1,-3),(-3,-8),(6,-8)],[(3,-10),(-7,-5),(1,0),(6,-6)],[(-8,1),(2,-10),(-2,9),(-1,-1)]]),14,14,15,26)
((6,[[(0,-4),(-1,-3),(5,2),(3,0)],[(6,-2),(-1,1),(-1,-2),(1,-4)],[(0,-2),(-4,-2),(-4,-2),(2,4)],[(2,0),(-4,4),(3,1),(-3,3)]]),10,10,12,17)
((12,[[(3,-4),(3,53),(-27,2),(-22,-6)],[(-27,-20),(-11,3),(-13,38),(30,-18)],[(-6,-31),(7,27),(36,-21),(22,10)],[(24,37),(9,17),(-2,3),(42,-2)]]),17,17,23,33)
((7,[[(-5,4),(-7,4),(-2,1),(4,1)],[(1,-2),(-5,-2),(0,3),(-2,-9)],[(-1,-4),(1,4),(-6,-7),(0,-3)],[(-1,-8),(1,4),(2,5),(4,1)]]),8,8,12,16)
((11,[[(18,28),(3,-9),(-10,-19),(10,-17)],[(-8,18),(19,-3),(-21,8),(-23,16)],[(-2,2),(22,-8),(15,23),(-3,-27)],[(-20,-12),(-4,-32),(-18,-2),(10,-6)]]),12,12,22,22)
((6,[[(-1,1),(-2,2),(7,1),(-2,0)],[(6,1),(-4,0),(0,-1),(1,-3)],[(2,2),(-2,2),(-2,2),(-2,6)],[(4,-1),(4,-4),(2,1),(-3,1)]]),7,7,12,13)
((8,[[(-7,-7),(9,-2),(-8,0),(-3,0)],[(-1,-3),(-8,7),(-8,8),(2,-1)],[(-11,5),(-3,6),(0,-8),(1,0)],[(1,-1),(2,3),(0,0),(4,15)]]),8,8,15,15)
((7,[[(3,1),(-7,-1),(-1,3),(-7,-3)],[(-5,0),(5,4),(0,-1),(-6,-5)],[(-2,-6),(-2,-2),(-6,-6),(-2,2)],[(7,-2),(5,2),(-6,3),(0,-1)]]),9,9,13,16)
((16,[[(-144,-73),(21,14),(180,9),(73,-32)],[(8,-165),(-15,46),(-84,-155),(69,-8)],[(-88,30),(-6,-76),(-32,-30),(50,216)],[(27,-53),(39,-235),(-7,1),(21,-69)]]),21,21,31,42)
((8,[[(3,-1),(7,10),(8,-4),(-1,-4)],[(13,-5),(-2,-3),(2,-2),(4,5)],[(5,-3),(6,3),(-8,10),(-2,-3)],[(3,-3),(-7,0),(0,-2),(-13,-4)]]),12,12,15,23)
((5,[[(-1,1),(5,-1),(2,0),(0,0)],[(0,-4),(0,0),(2,-2),(2,2)],[(3,2),(1,2),(-1,-3),(2,0)],[(-1,0),(1,0),(-3,-1),(-2,4)]]),7,7,10,12)
((6,[[(-2,-6),(-2,0),(-4,0),(-2,0)],[(-2,-1),(4,-2),(2,1),(-3,-5)],[(-3,1),(2,-4),(-3,-3),(4,0)],[(0,3),(2,4),(-4,-3),(-3,-1)]]),9,9,12,15)
((11,[[(-22,13),(-27,-15),(-10,-8),(-14,9)],[(13,20),(11,-27),(12,2),(9,20)],[(22,-9),(7,-5),(-30,-8),(-18,11)],[(-15,6),(13,-1),(-24,-14),(29,-2)]]),11,11,21,22)
((9,[[(8,-8),(12,-6),(-13,1),(3,5)],[(6,12),(1,-11),(5,6),(-7,10)],[(-10,-2),(10,-6),(10,-10),(6,6)],[(0,-10),(-5,-7),(0,-9),(-16,-1)]]),14,14,18,27)
((7,[[(10,-1),(-3,2),(1,2),(0,3)],[(0,1),(-5,0),(7,0),(2,-7)],[(-2,-3),(-5,-6),(3,-2),(-4,5)],[(-3,2),(2,5),(6,5),(-3,4)]]),8,8,12,14)
((8,[[(10,3),(8,1),(4,-7),(1,4)],[(3,-2),(-3,-8),(9,0),(-8,-5)],[(-7,7),(-1,-7),(3,-7),(7,-1)],[(-6,0),(8,2),(-4,-6),(-8,-6)]]),12,12,15,22)
((9,[[(11,9),(-12,4),(-5,5),(8,6)],[(2,0),(0,-16),(6,12),(6,-6)],[(-4,-3),(0,4),(10,11),(-5,15)],[(-16,-5),(-8,4),(-6,5),(9,-3)]]),10,10,18,19)
((15,[[(71,91),(-50,-53),(-32,36),(-84,-69)],[(1,-87),(16,-65),(56,-92),(-66,-69)],[(-75,59),(23,92),(84,8),(-85,-18)],[(-33,41),(-79,-88),(108,8),(37,54)]]),20,20,29,39)
((7,[[(0,6),(0,-6),(2,-6),(4,0)],[(0,7),(-2,-1),(1,3),(-8,0)],[(-1,-1),(-7,-3),(4,6),(4,0)],[(-5,-4),(-5,-2),(-1,-5),(-4,4)]]),10,10,14,17)
((6,[[(1,3),(1,7),(-1,-1),(-1,-1)],[(2,0),(-2,0),(-4,-2),(0,6)],[(-2,1),(2,1),(5,-2),(3,4)],[(-6,-3),(2,1),(-3,-2),(-1,0)]]),6,6,11,12)
((11,[[(-7,21),(-3,8),(-13,-4),(34,12)],[(18,6),(-28,-6),(28,-2),(8,4)],[(22,-16),(-1,13),(-11,23),(2,22)],[(13,17),(29,12),(19,-8),(-6,12)]]),14,14,22,28)
((7,[[(5,-4),(5,2),(0,3),(0,7)],[(-2,-1),(4,3),(-9,-2),(3,-2)],[(5,4),(5,-6),(0,-5),(0,-1)],[(4,-5),(2,3),(3,0),(-1,-8)]]),6,6,12,12)
((7,[[(0,4),(4,8),(4,0),(-4,0)],[(1,1),(-1,5),(-5,1),(5,7)],[(2,-9),(-1,4),(3,-4),(1,0)],[(3,-4),(2,1),(-6,5),(-6,-1)]]),8,8,13,13)
((12,[[(16,27),(-12,21),(-6,-29),(25,32)],[(14,-37),(22,-19),(8,-33),(-7,22)],[(-20,-32),(-12,48),(12,-8),(0,-4)],[(-11,1),(7,-13),(43,3),(43,-7)]]),13,13,23,23)
((15,[[(107,58),(46,-59),(-78,51),(37,-48)],[(9,-53),(63,35),(-7,85),(57,119)],[(-99,-44),(16,-101),(-96,13),(-33,10)],[(-32,-48),(-48,96),(-80,32),(64,-80)]]),14,14,29,29)
((17,[[(3,-30),(-251,89),(224,-33),(50,-74)],[(-138,85),(-123,151),(-193,132),(110,-10)],[(-311,62),(87,-61),(136,-19),(6,18)],[(-52,-25),(-39,-97),(-79,6),(-130,-306)]]),18,18,33,35)
((8,[[(11,3),(-3,6),(-3,6),(-6,0)],[(0,6),(11,7),(3,-1),(2,-6)],[(6,6),(-2,0),(6,-8),(4,8)],[(3,3),(1,-6),(1,10),(10,0)]]),10,10,16,18)
((8,[[(-5,-11),(4,4),(8,-2),(1,3)],[(0,-4),(-4,-8),(0,4),(12,0)],[(7,2),(-2,-6),(9,-9),(-1,0)],[(-5,4),(-10,2),(3,1),(-1,10)]]),10,10,16,20)
((10,[[(-22,5),(5,-6),(13,-10),(8,11)],[(-9,-1),(11,-11),(-17,17),(11,-1)],[(11,4),(16,13),(12,5),(17,-2)],[(14,10),(10,-14),(2,2),(-10,18)]]),13,13,19,24)
((10,[[(-13,5),(-7,-3),(-11,-1),(17,-19)],[(-14,-22),(10,6),(6,6),(-6,-10)],[(-11,0),(-18,9),(1,18),(2,13)],[(-5,2),(8,19),(-21,-8),(-4,7)]]),10,10,19,21)
((11,[[(-3,-10),(-1,-18),(23,10),(-27,16)],[(-19,11),(-9,9),(-21,-11),(-29,1)],[(0,28),(20,-24),(4,-16),(0,-4)],[(-12,23),(-24,-3),(12,21),(6,-13)]]),15,15,21,31)
((8,[[(-5,6),(0,3),(8,11),(-1,0)],[(-3,2),(-8,5),(0,-3),(9,8)],[(2,-5),(-11,0),(5,0),(0,-9)],[(12,-3),(-1,6),(-1,6),(-2,5)]]),7,7,14,14)
((8,[[(6,-3),(9,2),(1,-8),(6,-5)],[(-2,-7),(5,10),(-3,8),(-2,-1)],[(-5,4),(4,1),(-10,-3),(5,8)],[(-6,-9),(-5,-2),(3,0),(10,1)]]),7,7,14,14)
((10,[[(-6,-6),(-10,14),(-18,-2),(-2,-18)],[(0,13),(-14,17),(16,7),(8,-1)],[(-23,7),(3,-7),(11,-11),(-5,-11)],[(-3,-14),(-11,8),(7,-10),(-17,14)]]),11,11,19,20)
((13,[[(-40,-9),(-28,24),(-43,-3),(22,53)],[(-18,-3),(52,-64),(-23,5),(12,19)],[(27,-52),(0,4),(-3,67),(-7,14)],[(51,-12),(0,-4),(21,-29),(57,30)]]),19,19,25,37)
((6,[[(4,2),(0,4),(-3,-3),(-1,-3)],[(0,-4),(2,-2),(0,-6),(2,0)],[(3,-3),(-6,0),(-1,0),(0,3)],[(1,3),(2,0),(-3,0),(4,5)]]),8,8,12,14)
((11,[[(-1,-29),(-10,-12),(27,14),(6,1)],[(-9,9),(24,-2),(20,7),(-29,4)],[(-25,-17),(14,-20),(-23,0),(0,3)],[(7,9),(12,-22),(8,-9),(11,-32)]]),16,16,21,31)
((8,[[(8,8),(0,-8),(0,0),(8,0)],[(5,2),(8,1),(-1,10),(-6,-5)],[(3,7),(-9,1),(-3,1),(-9,5)],[(4,5),(3,6),(8,-9),(-3,-4)]]),8,8,15,16)
((9,[[(2,4),(11,-12),(9,9),(-7,-4)],[(-8,-12),(7,-3),(8,-2),(13,3)],[(6,-12),(-5,4),(5,1),(-3,-16)],[(-2,10),(-2,12),(16,0),(2,0)]]),13,13,18,25)
((14,[[(73,32),(85,29),(-18,32),(16,-19)],[(6,37),(-43,-1),(20,38),(-41,-98)],[(83,2),(-59,1),(34,-44),(54,-1)],[(38,17),(-31,-45),(-100,-10),(-37,14)]]),19,19,27,37)
((10,[[(-12,-20),(-6,-18),(-2,10),(0,4)],[(11,10),(1,-11),(10,10),(16,15)],[(-7,8),(9,-19),(10,-18),(-6,-3)],[(5,-11),(-6,8),(14,-10),(-11,19)]]),16,16,20,32)
((10,[[(-17,-11),(3,0),(3,20),(14,0)],[(-3,-11),(26,3),(6,-5),(-12,-2)],[(-5,13),(13,10),(-11,-10),(18,4)],[(-17,-1),(-6,5),(-18,-3),(-12,-14)]]),9,9,19,19)
((10,[[(-7,-7),(-21,-7),(1,7),(-5,19)],[(6,13),(9,8),(7,20),(-12,9)],[(-26,-4),(12,-2),(12,-2),(-6,0)],[(-2,-5),(15,4),(-19,-4),(4,19)]]),14,14,19,28)
((9,[[(-2,-7),(8,5),(10,10),(-1,13)],[(6,-6),(6,10),(0,4),(12,-12)],[(-4,3),(-14,3),(14,6),(-1,-7)],[(19,1),(1,-9),(8,0),(-2,0)]]),12,12,18,23)
((14,[[(-43,46),(-8,25),(59,-42),(-71,-38)],[(14,58),(18,-46),(-14,-50),(62,-62)],[(-29,-84),(14,-53),(-3,-72),(-17,0)],[(-1,-31),(-7,101),(-35,-45),(31,-31)]]),21,21,27,40)
((8,[[(-7,-4),(-3,7),(-10,4),(4,1)],[(5,-10),(3,-3),(-2,8),(-6,-3)],[(5,0),(-11,7),(6,4),(0,-3)],[(5,4),(1,3),(-2,4),(-4,13)]]),8,8,15,16)
((19,[[(-225,-37),(27,-155),(65,-377),(-469,285)],[(257,-272),(-2,309),(22,315),(-230,369)],[(-425,84),(-450,59),(206,293),(-46,15)],[(-344,-162),(122,428),(-378,-84),(-46,-172)]]),23,23,37,43)
((10,[[(-16,-20),(-12,0),(4,-8),(0,12)],[(0,-2),(21,-9),(-7,0),(7,20)],[(-8,14),(-7,-17),(-5,-2),(-19,6)],[(-2,10),(4,-2),(29,-5),(3,5)]]),14,14,20,28)
((4,[[(0,-1),(-2,-1),(2,1),(1,-2)],[(1,2),(1,0),(1,2),(-2,-1)],[(3,1),(-1,1),(-1,-1),(1,-1)],[(0,0),(-2,2),(0,2),(0,2)]]),6,6,7,8)
((9,[[(1,2),(2,7),(-1,2),(-20,7)],[(-3,-13),(3,-5),(-13,-11),(-3,1)],[(-6,-16),(-8,6),(10,4),(0,2)],[(-6,1),(1,-18),(10,-1),(-7,0)]]),12,12,17,23)
((14,[[(57,-40),(7,61),(30,60),(31,-48)],[(1,66),(61,-21),(22,-24),(71,-42)],[(-11,-33),(-32,-86),(50,46),(43,17)],[(-72,28),(-4,-4),(-32,72),(-24,-60)]]),15,15,28,30)
((8,[[(-3,9),(3,2),(-2,2),(1,-12)],[(-5,-5),(11,0),(6,-6),(-3,-2)],[(-5,-9),(-5,0),(-6,2),(-7,-6)],[(1,-3),(9,-4),(-6,10),(3,2)]]),11,11,15,21)
((7,[[(-3,1),(3,-3),(-1,7),(1,7)],[(-2,0),(0,2),(-6,-4),(8,2)],[(5,0),(8,5),(3,0),(2,1)],[(5,-8),(-4,1),(-1,4),(2,1)]]),9,9,13,16)
((13,[[(-62,-46),(-26,-14),(-24,12),(24,-8)],[(19,25),(-41,-17),(10,20),(56,40)],[(-3,-30),(-40,19),(55,11),(-40,24)],[(9,16),(-58,-5),(-35,-51),(-24,-8)]]),17,17,26,33)
((10,[[(13,4),(10,5),(-5,22),(13,6)],[(2,-19),(-1,16),(4,7),(-16,9)],[(11,6),(-4,-17),(9,0),(-9,20)],[(-11,14),(-16,9),(15,12),(1,0)]]),11,11,18,18)
((14,[[(-32,48),(52,-41),(17,-59),(26,-65)],[(48,-64),(-15,10),(-43,-45),(69,-32)],[(80,0),(75,12),(17,51),(-13,-34)],[(0,16),(-44,-63),(15,75),(62,-23)]]),16,16,27,31)
((14,[[(-78,-80),(4,46),(8,-38),(-2,16)],[(-15,-29),(-19,-83),(-3,-7),(87,21)],[(-15,-16),(-38,15),(-68,85),(-9,48)],[(-47,-12),(-2,-73),(40,37),(-73,-20)]]),17,17,27,33)
((13,[[(44,5),(16,-17),(29,-68),(11,10)],[(20,7),(-32,21),(15,4),(41,-66)],[(-68,25),(16,-21),(1,-36),(7,-30)],[(-23,2),(-61,42),(10,-33),(-12,29)]]),16,16,24,30)
((3,[[(-1,-1),(0,-2),(0,0),(-1,-1)],[(-2,0),(1,0),(1,0),(1,1)],[(-1,-1),(-1,1),(-1,-1),(1,-1)],[(0,0),(1,0),(-1,-2),(-1,1)]]),3,3,6,6)
((14,[[(-6,41),(32,13),(-18,99),(57,10)],[(27,60),(-61,10),(-23,36),(-72,-35)],[(-38,83),(-4,55),(46,-47),(19,18)],[(41,18),(-75,-52),(3,-10),(54,55)]]),17,17,26,33)
((11,[[(5,-6),(-19,-20),(27,-22),(2,3)],[(12,18),(-24,18),(12,14),(-14,-12)],[(11,13),(-11,-1),(-7,7),(13,37)],[(35,2),(3,-16),(-19,-6),(-6,-11)]]),12,12,21,23)
((15,[[(17,-41),(25,55),(-141,-39),(61,-45)],[(47,96),(-117,-36),(-41,38),(23,-52)],[(42,84),(98,12),(50,-40),(10,-100)],[(-68,-77),(-64,-17),(46,-45),(0,-117)]]),18,18,29,36)
((15,[[(62,-17),(132,-27),(-47,9),(-64,64)],[(108,-48),(-44,-56),(60,-44),(-64,-64)],[(84,-47),(-6,95),(65,45),(64,64)],[(-61,41),(19,-11),(136,-14),(-64,64)]]),16,16,30,32)
((10,[[(2,7),(-12,0),(24,-1),(-13,-9)],[(16,1),(2,20),(8,11),(13,3)],[(-7,20),(2,2),(1,-14),(17,-9)],[(12,11),(12,-18),(8,1),(1,15)]]),17,17,19,31)
((12,[[(-22,2),(1,10),(1,56),(17,9)],[(-2,26),(50,-19),(-20,5),(-9,-7)],[(-4,20),(4,2),(8,-14),(6,58)],[(24,-44),(33,5),(15,7),(0,14)]]),15,15,24,27)
((7,[[(-2,-3),(6,-5),(0,-1),(-2,7)],[(4,6),(4,2),(0,-6),(4,2)],[(7,-3),(-3,-1),(7,1),(1,3)],[(1,-2),(-1,6),(-5,4),(3,6)]]),7,7,13,13)
((6,[[(-4,1),(3,-2),(5,1),(-2,-2)],[(-2,-3),(-1,0),(-3,-3),(-4,-4)],[(-2,1),(-5,-4),(-1,3),(2,-2)],[(-2,-5),(-3,0),(3,-1),(0,4)]]),8,8,11,15)
((15,[[(102,44),(-35,-73),(103,4),(-57,0)],[(2,90),(14,-28),(-57,-33),(-5,139)],[(28,-48),(62,82),(54,92),(-26,84)],[(-94,20),(-121,5),(61,52),(29,40)]]),20,20,30,38)
((13,[[(-5,2),(-36,64),(-23,-27),(27,-28)],[(-55,10),(-12,-16),(15,43),(17,-48)],[(35,46),(28,-16),(5,-7),(59,-16)],[(-41,-4),(28,-24),(-5,-69),(-5,-18)]]),14,14,25,27)
((11,[[(-6,-5),(34,4),(18,-11),(-19,-3)],[(-3,-14),(-4,18),(-29,-22),(-13,-3)],[(34,-13),(2,-12),(-6,13),(-19,-3)],[(21,4),(8,18),(3,-8),(13,31)]]),13,13,21,26)
((12,[[(2,7),(12,7),(-19,53),(2,26)],[(-37,-18),(43,-20),(-7,-1),(2,-10)],[(-16,37),(22,25),(17,-19),(-6,26)],[(-25,10),(-17,16),(-15,-1),(50,-10)]]),12,12,23,24)
((9,[[(6,4),(-2,8),(6,4),(-12,-14)],[(1,5),(13,-3),(-15,-5),(-3,-7)],[(3,-12),(11,8),(0,11),(7,-2)],[(5,16),(9,0),(8,5),(5,6)]]),14,14,17,26)
((13,[[(-9,-26),(5,-48),(25,-60),(-25,16)],[(8,39),(18,-47),(-18,37),(-34,35)],[(7,70),(-27,0),(25,-28),(-9,-32)],[(-30,-1),(-24,45),(28,9),(-48,39)]]),17,17,24,34)
((11,[[(2,-9),(-30,15),(-2,-1),(-28,7)],[(13,-7),(21,-15),(17,5),(-25,15)],[(3,-22),(11,-6),(-37,-2),(-5,0)],[(-24,-26),(8,6),(16,-10),(-4,-18)]]),12,12,21,25)
